	AD_MAG_1	AD_MAG_2	JaccardIndex
3555021	AD132III_FD/BM_out.88.fa	AD138III_FD/BM_out.13.fa	0.822
3776355	AD132III_FD/BM_out.88.fa	AD148III_FD/BM_out.72.fa	0.842
3433396	AD132III_FD/BM_out.9.fa	AD132III_FD/BM_out.9.fa	1
3708	AD132III_FD/BM_out.90.fa	11A_II/BM_out.104.fa	0.748
320754	AD132III_FD/BM_out.90.fa	13A_III/BM_out.15.fa	0.788
595926	AD132III_FD/BM_out.90.fa	15A_II/BM_out.150.fa	0.768
791338	AD132III_FD/BM_out.90.fa	17A_III/BM_out.107.fa	0.776
1194126	AD132III_FD/BM_out.90.fa	2AD43II_FD/BM_out.69.fa	0.782
1293826	AD132III_FD/BM_out.90.fa	2AD48II_FD/BM_out.61.fa	0.79
1511172	AD132III_FD/BM_out.90.fa	2AD57I_FD/BM_out.77.fa	0.81
1582956	AD132III_FD/BM_out.90.fa	2AD61I_FD/BM_out.19.fa	0.788
1917948	AD132III_FD/BM_out.90.fa	6A_II/BM_out.85.fa	0.802
1983750	AD132III_FD/BM_out.90.fa	7A_III/BM_out.125.fa	0.808
2414454	AD132III_FD/BM_out.90.fa	8A_II/BM_out.57.fa	0.774
2633794	AD132III_FD/BM_out.90.fa	9A_II/BM_out.48.fa	0.748
2789326	AD132III_FD/BM_out.90.fa	AD118III_FD/BM_out.39.fa	0.808
2974768	AD132III_FD/BM_out.90.fa	AD121II_FD/BM_out.77.fa	0.806
3026612	AD132III_FD/BM_out.90.fa	AD126III_FD/BM_out.19.fa	0.798
3253928	AD132III_FD/BM_out.90.fa	AD128I_FD/BM_out.84.fa	0.832
3417436	AD132III_FD/BM_out.90.fa	AD132III_FD/BM_out.90.fa	1
3441364	AD132III_FD/BM_out.90.fa	AD143II_FD/BM_out.15.fa	0.774
3630794	AD132III_FD/BM_out.90.fa	AD138III_FD/BM_out.67.fa	0.768
3710554	AD132III_FD/BM_out.90.fa	AD148III_FD/BM_out.18.fa	0.79
3941858	AD132III_FD/BM_out.90.fa	AD152III_FD/BM_out.7.fa	0.8
175193	AD132III_FD/BM_out.91.fa	11A_II/BM_out.34.fa	0.898
310785	AD132III_FD/BM_out.91.fa	13A_III/BM_out.155.fa	0.862
540095	AD132III_FD/BM_out.91.fa	15A_II/BM_out.110.fa	0.882
958835	AD132III_FD/BM_out.91.fa	17A_III/BM_out.240.fa	0.816
1200109	AD132III_FD/BM_out.91.fa	2AD43II_FD/BM_out.73.fa	0.946
1241983	AD132III_FD/BM_out.91.fa	2AD48II_FD/BM_out.1.fa	0.954
1363617	AD132III_FD/BM_out.91.fa	2AD52I_FD/BM_out.31.fa	0.774
1469299	AD132III_FD/BM_out.91.fa	2AD57I_FD/BM_out.45.fa	0.862
1672687	AD132III_FD/BM_out.91.fa	2AD61I_FD/BM_out.93.fa	0.944
1750453	AD132III_FD/BM_out.91.fa	6A_II/BM_out.141.fa	0.838
2027619	AD132III_FD/BM_out.91.fa	7A_III/BM_out.15.fa	0.832
2260917	AD132III_FD/BM_out.91.fa	8A_II/BM_out.132.fa	0.852
2669687	AD132III_FD/BM_out.91.fa	9A_II/BM_out.75.fa	0.822
2739477	AD132III_FD/BM_out.91.fa	AD118III_FD/BM_out.142.fa	0.986
2893015	AD132III_FD/BM_out.91.fa	AD121II_FD/BM_out.24.fa	0.95
3064499	AD132III_FD/BM_out.91.fa	AD126III_FD/BM_out.47.fa	0.93
3154229	AD132III_FD/BM_out.91.fa	AD128I_FD/BM_out.16.fa	0.962
3419431	AD132III_FD/BM_out.91.fa	AD132III_FD/BM_out.91.fa	1
3505173	AD132III_FD/BM_out.91.fa	AD143II_FD/BM_out.6.fa	0.912
3594903	AD132III_FD/BM_out.91.fa	AD138III_FD/BM_out.42.fa	0.958
3784333	AD132III_FD/BM_out.91.fa	AD148III_FD/BM_out.7.fa	0.944
3862099	AD132III_FD/BM_out.91.fa	AD152III_FD/BM_out.138.fa	0.934
151266	AD132III_FD/BM_out.92.fa	11A_II/BM_out.207.fa	0.73
458342	AD132III_FD/BM_out.92.fa	13A_III/BM_out.50.fa	0.726
552060	AD132III_FD/BM_out.92.fa	15A_II/BM_out.118.fa	0.712
815268	AD132III_FD/BM_out.92.fa	17A_III/BM_out.130.fa	0.714
1138296	AD132III_FD/BM_out.92.fa	2AD43II_FD/BM_out.28.fa	0.702
1343678	AD132III_FD/BM_out.92.fa	2AD52I_FD/BM_out.12.fa	0.706
1622838	AD132III_FD/BM_out.92.fa	2AD61I_FD/BM_out.50.fa	0.712
1758430	AD132III_FD/BM_out.92.fa	6A_II/BM_out.149.fa	0.714
2173182	AD132III_FD/BM_out.92.fa	7A_III/BM_out.70.fa	0.708
2432402	AD132III_FD/BM_out.92.fa	8A_II/BM_out.66.fa	0.728
2512162	AD132III_FD/BM_out.92.fa	9A_II/BM_out.131.fa	0.718
2849148	AD132III_FD/BM_out.92.fa	AD118III_FD/BM_out.82.fa	0.714
2932896	AD132III_FD/BM_out.92.fa	AD121II_FD/BM_out.47.fa	0.718
3078458	AD132III_FD/BM_out.92.fa	AD126III_FD/BM_out.57.fa	0.744
3210062	AD132III_FD/BM_out.92.fa	AD128I_FD/BM_out.52.fa	0.73
3421426	AD132III_FD/BM_out.92.fa	AD132III_FD/BM_out.92.fa	1
3602880	AD132III_FD/BM_out.92.fa	AD138III_FD/BM_out.49.fa	0.726
3780346	AD132III_FD/BM_out.92.fa	AD148III_FD/BM_out.77.fa	0.702
3852130	AD132III_FD/BM_out.92.fa	AD152III_FD/BM_out.130.fa	0.722
105405	AD132III_FD/BM_out.94.fa	11A_II/BM_out.171.fa	0.742
510187	AD132III_FD/BM_out.94.fa	13A_III/BM_out.8.fa	0.722
1289841	AD132III_FD/BM_out.94.fa	2AD48II_FD/BM_out.5.fa	0.73
1471295	AD132III_FD/BM_out.94.fa	2AD57I_FD/BM_out.48.fa	0.712
1610875	AD132III_FD/BM_out.94.fa	2AD61I_FD/BM_out.43.fa	0.714
1840185	AD132III_FD/BM_out.94.fa	6A_II/BM_out.226.fa	0.71
2472283	AD132III_FD/BM_out.94.fa	8A_II/BM_out.99.fa	0.73
2667695	AD132III_FD/BM_out.94.fa	9A_II/BM_out.73.fa	0.73
2765401	AD132III_FD/BM_out.94.fa	AD118III_FD/BM_out.163.fa	0.734
2976765	AD132III_FD/BM_out.94.fa	AD121II_FD/BM_out.78.fa	0.776
3092417	AD132III_FD/BM_out.94.fa	AD126III_FD/BM_out.66.fa	0.788
3265895	AD132III_FD/BM_out.94.fa	AD128I_FD/BM_out.92.fa	0.784
3423421	AD132III_FD/BM_out.94.fa	AD132III_FD/BM_out.94.fa	1
3481247	AD132III_FD/BM_out.94.fa	AD143II_FD/BM_out.48.fa	0.714
3802281	AD132III_FD/BM_out.94.fa	AD148III_FD/BM_out.92.fa	0.736
1345674	AD132III_FD/BM_out.95.fa	2AD52I_FD/BM_out.14.fa	0.736
3425416	AD132III_FD/BM_out.95.fa	AD132III_FD/BM_out.95.fa	1
231029	AD132III_FD/BM_out.96.fa	11A_II/BM_out.88.fa	0.802
436411	AD132III_FD/BM_out.96.fa	13A_III/BM_out.34.fa	0.79
587955	AD132III_FD/BM_out.96.fa	15A_II/BM_out.146.fa	0.802
1062527	AD132III_FD/BM_out.96.fa	17A_III/BM_out.63.fa	0.798
1122347	AD132III_FD/BM_out.96.fa	2AD43II_FD/BM_out.19.fa	0.758
1234011	AD132III_FD/BM_out.96.fa	2AD48II_FD/BM_out.14.fa	0.818
1898013	AD132III_FD/BM_out.96.fa	6A_II/BM_out.70.fa	0.8
2007683	AD132III_FD/BM_out.96.fa	7A_III/BM_out.141.fa	0.784
2454339	AD132III_FD/BM_out.96.fa	8A_II/BM_out.77.fa	0.814
2510171	AD132III_FD/BM_out.96.fa	9A_II/BM_out.129.fa	0.8
3100395	AD132III_FD/BM_out.96.fa	AD126III_FD/BM_out.71.fa	0.768
3427411	AD132III_FD/BM_out.96.fa	AD132III_FD/BM_out.96.fa	1
3543063	AD132III_FD/BM_out.96.fa	AD143II_FD/BM_out.9.fa	0.822
3786331	AD132III_FD/BM_out.96.fa	AD148III_FD/BM_out.80.fa	0.776
3975761	AD132III_FD/BM_out.96.fa	AD152III_FD/BM_out.9.fa	0.774
3429406	AD132III_FD/BM_out.97.fa	AD132III_FD/BM_out.97.fa	1
219067	AD132III_FD/BM_out.98.fa	11A_II/BM_out.76.fa	0.752
286863	AD132III_FD/BM_out.98.fa	13A_III/BM_out.134.fa	0.73
775393	AD132III_FD/BM_out.98.fa	15A_II/BM_out.93.fa	0.718
1168211	AD132III_FD/BM_out.98.fa	2AD43II_FD/BM_out.49.fa	0.778
1341689	AD132III_FD/BM_out.98.fa	2AD48II_FD/BM_out.9.fa	0.788
1361629	AD132III_FD/BM_out.98.fa	2AD52I_FD/BM_out.30.fa	0.768
1497221	AD132III_FD/BM_out.98.fa	2AD57I_FD/BM_out.69.fa	0.75
1551059	AD132III_FD/BM_out.98.fa	2AD61I_FD/BM_out.108.fa	0.78
1828225	AD132III_FD/BM_out.98.fa	6A_II/BM_out.218.fa	0.716
2057535	AD132III_FD/BM_out.98.fa	7A_III/BM_out.187.fa	0.714
2456335	AD132III_FD/BM_out.98.fa	8A_II/BM_out.81.fa	0.712
2657729	AD132III_FD/BM_out.98.fa	9A_II/BM_out.66.fa	0.724
2841177	AD132III_FD/BM_out.98.fa	AD118III_FD/BM_out.76.fa	0.708
2908973	AD132III_FD/BM_out.98.fa	AD121II_FD/BM_out.32.fa	0.744
3140277	AD132III_FD/BM_out.98.fa	AD126III_FD/BM_out.99.fa	0.77
3232001	AD132III_FD/BM_out.98.fa	AD128I_FD/BM_out.71.fa	0.784
3431401	AD132III_FD/BM_out.98.fa	AD132III_FD/BM_out.98.fa	1
3535089	AD132III_FD/BM_out.98.fa	AD143II_FD/BM_out.91.fa	0.722
3600891	AD132III_FD/BM_out.98.fa	AD138III_FD/BM_out.47.fa	0.758
3810261	AD132III_FD/BM_out.98.fa	AD148III_FD/BM_out.98.fa	0.746
3828207	AD132III_FD/BM_out.98.fa	AD152III_FD/BM_out.111.fa	0.788
3567061	AD138III_FD/BM_out.1.fa	AD138III_FD/BM_out.1.fa	1
29694	AD138III_FD/BM_out.100.fa	11A_II/BM_out.123.fa	0.708
266980	AD138III_FD/BM_out.100.fa	13A_III/BM_out.119.fa	0.7
773456	AD138III_FD/BM_out.100.fa	15A_II/BM_out.90.fa	0.722
1144340	AD138III_FD/BM_out.100.fa	2AD43II_FD/BM_out.31.fa	0.752
2446422	AD138III_FD/BM_out.100.fa	8A_II/BM_out.73.fa	0.708
2843228	AD138III_FD/BM_out.100.fa	AD118III_FD/BM_out.7.fa	0.714
3060574	AD138III_FD/BM_out.100.fa	AD126III_FD/BM_out.43.fa	0.714
3186196	AD138III_FD/BM_out.100.fa	AD128I_FD/BM_out.38.fa	0.726
3403542	AD138III_FD/BM_out.100.fa	AD132III_FD/BM_out.76.fa	0.704
3491278	AD138III_FD/BM_out.100.fa	AD143II_FD/BM_out.56.fa	0.716
3545116	AD138III_FD/BM_out.100.fa	AD138III_FD/BM_out.100.fa	1
3734546	AD138III_FD/BM_out.100.fa	AD148III_FD/BM_out.35.fa	0.72
3074533	AD138III_FD/BM_out.101.fa	AD126III_FD/BM_out.51.fa	0.706
3547111	AD138III_FD/BM_out.101.fa	AD138III_FD/BM_out.101.fa	1
3549106	AD138III_FD/BM_out.104.fa	AD138III_FD/BM_out.104.fa	1
3551101	AD138III_FD/BM_out.11.fa	AD138III_FD/BM_out.11.fa	1
3553096	AD138III_FD/BM_out.12.fa	AD138III_FD/BM_out.12.fa	1
97495	AD138III_FD/BM_out.13.fa	11A_II/BM_out.167.fa	0.834
330793	AD138III_FD/BM_out.13.fa	13A_III/BM_out.166.fa	0.842
615935	AD138III_FD/BM_out.13.fa	15A_II/BM_out.169.fa	0.856
823311	AD138III_FD/BM_out.13.fa	17A_III/BM_out.134.fa	0.818
1810341	AD138III_FD/BM_out.13.fa	6A_II/BM_out.200.fa	0.8
1975843	AD138III_FD/BM_out.13.fa	7A_III/BM_out.120.fa	0.828
2384613	AD138III_FD/BM_out.13.fa	8A_II/BM_out.35.fa	0.836
2605947	AD138III_FD/BM_out.13.fa	9A_II/BM_out.220.fa	0.828
2779425	AD138III_FD/BM_out.13.fa	AD118III_FD/BM_out.33.fa	0.85
2928975	AD138III_FD/BM_out.13.fa	AD121II_FD/BM_out.44.fa	0.868
3415511	AD138III_FD/BM_out.13.fa	AD132III_FD/BM_out.88.fa	0.822
3555091	AD138III_FD/BM_out.13.fa	AD138III_FD/BM_out.13.fa	1
3776425	AD138III_FD/BM_out.13.fa	AD148III_FD/BM_out.72.fa	0.794
3557086	AD138III_FD/BM_out.15.fa	AD138III_FD/BM_out.15.fa	1
3559081	AD138III_FD/BM_out.16.fa	AD138III_FD/BM_out.16.fa	1
123420	AD138III_FD/BM_out.17.fa	11A_II/BM_out.184.fa	0.916
332790	AD138III_FD/BM_out.17.fa	13A_III/BM_out.167.fa	0.932
659806	AD138III_FD/BM_out.17.fa	15A_II/BM_out.207.fa	0.92
783434	AD138III_FD/BM_out.17.fa	17A_III/BM_out.101.fa	0.906
1495292	AD138III_FD/BM_out.17.fa	2AD57I_FD/BM_out.67.fa	0.896
1670764	AD138III_FD/BM_out.17.fa	2AD61I_FD/BM_out.92.fa	0.736
1768470	AD138III_FD/BM_out.17.fa	6A_II/BM_out.15.fa	0.914
1979834	AD138III_FD/BM_out.17.fa	7A_III/BM_out.123.fa	0.896
2241048	AD138III_FD/BM_out.17.fa	8A_II/BM_out.121.fa	0.894
2480328	AD138III_FD/BM_out.17.fa	9A_II/BM_out.105.fa	0.912
2761482	AD138III_FD/BM_out.17.fa	AD118III_FD/BM_out.15.fa	0.916
3106444	AD138III_FD/BM_out.17.fa	AD126III_FD/BM_out.75.fa	0.902
3240042	AD138III_FD/BM_out.17.fa	AD128I_FD/BM_out.76.fa	0.796
3385604	AD138III_FD/BM_out.17.fa	AD132III_FD/BM_out.66.fa	0.926
3561076	AD138III_FD/BM_out.17.fa	AD138III_FD/BM_out.17.fa	1
61607	AD138III_FD/BM_out.18.fa	11A_II/BM_out.146.fa	0.926
392611	AD138III_FD/BM_out.18.fa	13A_III/BM_out.211.fa	0.888
534185	AD138III_FD/BM_out.18.fa	15A_II/BM_out.106.fa	0.938
972865	AD138III_FD/BM_out.18.fa	17A_III/BM_out.250.fa	0.878
1190211	AD138III_FD/BM_out.18.fa	2AD43II_FD/BM_out.65.fa	0.862
1395593	AD138III_FD/BM_out.18.fa	2AD52I_FD/BM_out.6.fa	0.714
1680735	AD138III_FD/BM_out.18.fa	2AD61I_FD/BM_out.98.fa	0.942
1788411	AD138III_FD/BM_out.18.fa	6A_II/BM_out.175.fa	0.792
2075547	AD138III_FD/BM_out.18.fa	7A_III/BM_out.206.fa	0.934
2294887	AD138III_FD/BM_out.18.fa	8A_II/BM_out.166.fa	0.936
2572053	AD138III_FD/BM_out.18.fa	9A_II/BM_out.187.fa	0.76
2895081	AD138III_FD/BM_out.18.fa	AD121II_FD/BM_out.25.fa	0.928
3138349	AD138III_FD/BM_out.18.fa	AD126III_FD/BM_out.97.fa	0.876
3255995	AD138III_FD/BM_out.18.fa	AD128I_FD/BM_out.86.fa	0.864
3563071	AD138III_FD/BM_out.18.fa	AD138III_FD/BM_out.18.fa	1
3774435	AD138III_FD/BM_out.18.fa	AD148III_FD/BM_out.71.fa	0.922
3565066	AD138III_FD/BM_out.19.fa	AD138III_FD/BM_out.19.fa	1
685739	AD138III_FD/BM_out.2.fa	15A_II/BM_out.224.fa	0.724
1230101	AD138III_FD/BM_out.2.fa	2AD48II_FD/BM_out.12.fa	0.812
1379651	AD138III_FD/BM_out.2.fa	2AD52I_FD/BM_out.49.fa	0.808
1523219	AD138III_FD/BM_out.2.fa	2AD57I_FD/BM_out.85.fa	0.794
1626907	AD138III_FD/BM_out.2.fa	2AD61I_FD/BM_out.53.fa	0.814
1782439	AD138III_FD/BM_out.2.fa	6A_II/BM_out.167.fa	0.702
2171269	AD138III_FD/BM_out.2.fa	7A_III/BM_out.6.fa	0.706
2534177	AD138III_FD/BM_out.2.fa	9A_II/BM_out.153.fa	0.704
3112437	AD138III_FD/BM_out.2.fa	AD126III_FD/BM_out.79.fa	0.792
3242047	AD138III_FD/BM_out.2.fa	AD128I_FD/BM_out.78.fa	0.798
3293891	AD138III_FD/BM_out.2.fa	AD132III_FD/BM_out.119.fa	0.81
3443441	AD138III_FD/BM_out.2.fa	AD143II_FD/BM_out.18.fa	0.778
3583021	AD138III_FD/BM_out.2.fa	AD138III_FD/BM_out.2.fa	1
3676739	AD138III_FD/BM_out.2.fa	AD148III_FD/BM_out.105.fa	0.74
3922001	AD138III_FD/BM_out.2.fa	AD152III_FD/BM_out.62.fa	0.812
3397572	AD138III_FD/BM_out.21.fa	AD132III_FD/BM_out.73.fa	0.704
3569056	AD138III_FD/BM_out.21.fa	AD138III_FD/BM_out.21.fa	1
3571051	AD138III_FD/BM_out.22.fa	AD138III_FD/BM_out.22.fa	1
195210	AD138III_FD/BM_out.25.fa	11A_II/BM_out.60.fa	0.868
402586	AD138III_FD/BM_out.25.fa	13A_III/BM_out.21.fa	0.866
671776	AD138III_FD/BM_out.25.fa	15A_II/BM_out.216.fa	0.882
942960	AD138III_FD/BM_out.25.fa	17A_III/BM_out.22.fa	0.822
1178252	AD138III_FD/BM_out.25.fa	2AD43II_FD/BM_out.55.fa	0.866
1730590	AD138III_FD/BM_out.25.fa	6A_II/BM_out.12.fa	0.87
2083528	AD138III_FD/BM_out.25.fa	7A_III/BM_out.211.fa	0.83
2314832	AD138III_FD/BM_out.25.fa	8A_II/BM_out.184.fa	0.844
2488310	AD138III_FD/BM_out.25.fa	9A_II/BM_out.10.fa	0.79
2835266	AD138III_FD/BM_out.25.fa	AD118III_FD/BM_out.71.fa	0.862
3010738	AD138III_FD/BM_out.25.fa	AD126III_FD/BM_out.105.fa	0.858
3152312	AD138III_FD/BM_out.25.fa	AD128I_FD/BM_out.15.fa	0.72
3295880	AD138III_FD/BM_out.25.fa	AD132III_FD/BM_out.120.fa	0.862
3573046	AD138III_FD/BM_out.25.fa	AD138III_FD/BM_out.25.fa	1
3696674	AD138III_FD/BM_out.25.fa	AD148III_FD/BM_out.119.fa	0.866
3957888	AD138III_FD/BM_out.25.fa	AD152III_FD/BM_out.90.fa	0.872
3575041	AD138III_FD/BM_out.26.fa	AD138III_FD/BM_out.26.fa	1
3577036	AD138III_FD/BM_out.27.fa	AD138III_FD/BM_out.27.fa	1
3579031	AD138III_FD/BM_out.28.fa	AD138III_FD/BM_out.28.fa	1
3581026	AD138III_FD/BM_out.29.fa	AD138III_FD/BM_out.29.fa	1
43676	AD138III_FD/BM_out.3.fa	11A_II/BM_out.134.fa	0.81
342776	AD138III_FD/BM_out.3.fa	13A_III/BM_out.173.fa	0.81
757528	AD138III_FD/BM_out.3.fa	15A_II/BM_out.74.fa	0.85
1014754	AD138III_FD/BM_out.3.fa	17A_III/BM_out.284.fa	0.802
1156328	AD138III_FD/BM_out.3.fa	2AD43II_FD/BM_out.3.fa	0.84
1256028	AD138III_FD/BM_out.3.fa	2AD48II_FD/BM_out.31.fa	0.848
1505278	AD138III_FD/BM_out.3.fa	2AD57I_FD/BM_out.73.fa	0.822
1561110	AD138III_FD/BM_out.3.fa	2AD61I_FD/BM_out.117.fa	0.844
1920030	AD138III_FD/BM_out.3.fa	6A_II/BM_out.88.fa	0.848
2103478	AD138III_FD/BM_out.3.fa	7A_III/BM_out.235.fa	0.814
2426506	AD138III_FD/BM_out.3.fa	8A_II/BM_out.62.fa	0.804
2520224	AD138III_FD/BM_out.3.fa	9A_II/BM_out.144.fa	0.826
2769474	AD138III_FD/BM_out.3.fa	AD118III_FD/BM_out.16.fa	0.852
2913042	AD138III_FD/BM_out.3.fa	AD121II_FD/BM_out.34.fa	0.83
3128394	AD138III_FD/BM_out.3.fa	AD126III_FD/BM_out.89.fa	0.852
3164286	AD138III_FD/BM_out.3.fa	AD128I_FD/BM_out.21.fa	0.86
3325800	AD138III_FD/BM_out.3.fa	AD132III_FD/BM_out.29.fa	0.828
3435470	AD138III_FD/BM_out.3.fa	AD143II_FD/BM_out.10.fa	0.81
3592996	AD138III_FD/BM_out.3.fa	AD138III_FD/BM_out.3.fa	1
3792396	AD138III_FD/BM_out.3.fa	AD148III_FD/BM_out.85.fa	0.832
3908048	AD138III_FD/BM_out.3.fa	AD152III_FD/BM_out.48.fa	0.798
3585016	AD138III_FD/BM_out.32.fa	AD138III_FD/BM_out.32.fa	1
211169	AD138III_FD/BM_out.34.fa	11A_II/BM_out.70.fa	0.702
290929	AD138III_FD/BM_out.34.fa	13A_III/BM_out.136.fa	0.76
631903	AD138III_FD/BM_out.34.fa	15A_II/BM_out.188.fa	0.75
1022727	AD138III_FD/BM_out.34.fa	17A_III/BM_out.291.fa	0.776
1226115	AD138III_FD/BM_out.34.fa	2AD43II_FD/BM_out.98.fa	0.73
1437479	AD138III_FD/BM_out.34.fa	2AD57I_FD/BM_out.23.fa	0.762
1806369	AD138III_FD/BM_out.34.fa	6A_II/BM_out.199.fa	0.738
3104463	AD138III_FD/BM_out.34.fa	AD126III_FD/BM_out.74.fa	0.772
3401569	AD138III_FD/BM_out.34.fa	AD132III_FD/BM_out.75.fa	0.75
3587011	AD138III_FD/BM_out.34.fa	AD138III_FD/BM_out.34.fa	1
241080	AD138III_FD/BM_out.36.fa	11A_II/BM_out.98.fa	0.734
360720	AD138III_FD/BM_out.36.fa	13A_III/BM_out.189.fa	0.712
695712	AD138III_FD/BM_out.36.fa	15A_II/BM_out.234.fa	0.71
1004782	AD138III_FD/BM_out.36.fa	17A_III/BM_out.276.fa	0.742
1118440	AD138III_FD/BM_out.36.fa	2AD43II_FD/BM_out.10.fa	0.754
1250044	AD138III_FD/BM_out.36.fa	2AD48II_FD/BM_out.28.fa	0.72
1411558	AD138III_FD/BM_out.36.fa	2AD57I_FD/BM_out.107.fa	0.736
2588018	AD138III_FD/BM_out.36.fa	9A_II/BM_out.205.fa	0.746
2771466	AD138III_FD/BM_out.36.fa	AD118III_FD/BM_out.22.fa	0.752
3020716	AD138III_FD/BM_out.36.fa	AD126III_FD/BM_out.13.fa	0.738
3269966	AD138III_FD/BM_out.36.fa	AD128I_FD/BM_out.95.fa	0.734
3475348	AD138III_FD/BM_out.36.fa	AD143II_FD/BM_out.44.fa	0.736
3589006	AD138III_FD/BM_out.36.fa	AD138III_FD/BM_out.36.fa	1
3712634	AD138III_FD/BM_out.36.fa	AD148III_FD/BM_out.19.fa	0.744
11771	AD138III_FD/BM_out.37.fa	11A_II/BM_out.109.fa	0.732
338787	AD138III_FD/BM_out.37.fa	13A_III/BM_out.16.fa	0.716
721635	AD138III_FD/BM_out.37.fa	15A_II/BM_out.41.fa	0.72
1102489	AD138III_FD/BM_out.37.fa	17A_III/BM_out.96.fa	0.74
1218141	AD138III_FD/BM_out.37.fa	2AD43II_FD/BM_out.87.fa	0.758
1311859	AD138III_FD/BM_out.37.fa	2AD48II_FD/BM_out.74.fa	0.7
1539175	AD138III_FD/BM_out.37.fa	2AD57I_FD/BM_out.96.fa	0.778
1547151	AD138III_FD/BM_out.37.fa	2AD61I_FD/BM_out.103.fa	0.762
1774467	AD138III_FD/BM_out.37.fa	6A_II/BM_out.162.fa	0.722
2029699	AD138III_FD/BM_out.37.fa	7A_III/BM_out.160.fa	0.73
2227105	AD138III_FD/BM_out.37.fa	8A_II/BM_out.113.fa	0.746
2482337	AD138III_FD/BM_out.37.fa	9A_II/BM_out.106.fa	0.742
2863191	AD138III_FD/BM_out.37.fa	AD118III_FD/BM_out.8.fa	0.71
2992801	AD138III_FD/BM_out.37.fa	AD121II_FD/BM_out.91.fa	0.748
3036669	AD138III_FD/BM_out.37.fa	AD126III_FD/BM_out.27.fa	0.726
3351721	AD138III_FD/BM_out.37.fa	AD132III_FD/BM_out.45.fa	0.75
3591001	AD138III_FD/BM_out.37.fa	AD138III_FD/BM_out.37.fa	1
3778437	AD138III_FD/BM_out.37.fa	AD148III_FD/BM_out.75.fa	0.742
3604966	AD138III_FD/BM_out.4.fa	AD138III_FD/BM_out.4.fa	1
175281	AD138III_FD/BM_out.42.fa	11A_II/BM_out.34.fa	0.884
310873	AD138III_FD/BM_out.42.fa	13A_III/BM_out.155.fa	0.852
540183	AD138III_FD/BM_out.42.fa	15A_II/BM_out.110.fa	0.896
958923	AD138III_FD/BM_out.42.fa	17A_III/BM_out.240.fa	0.844
1200197	AD138III_FD/BM_out.42.fa	2AD43II_FD/BM_out.73.fa	0.928
1242071	AD138III_FD/BM_out.42.fa	2AD48II_FD/BM_out.1.fa	0.932
1363705	AD138III_FD/BM_out.42.fa	2AD52I_FD/BM_out.31.fa	0.78
1469387	AD138III_FD/BM_out.42.fa	2AD57I_FD/BM_out.45.fa	0.88
1672775	AD138III_FD/BM_out.42.fa	2AD61I_FD/BM_out.93.fa	0.93
1750541	AD138III_FD/BM_out.42.fa	6A_II/BM_out.141.fa	0.832
2027707	AD138III_FD/BM_out.42.fa	7A_III/BM_out.15.fa	0.83
2261005	AD138III_FD/BM_out.42.fa	8A_II/BM_out.132.fa	0.838
2669775	AD138III_FD/BM_out.42.fa	9A_II/BM_out.75.fa	0.792
2739565	AD138III_FD/BM_out.42.fa	AD118III_FD/BM_out.142.fa	0.952
2893103	AD138III_FD/BM_out.42.fa	AD121II_FD/BM_out.24.fa	0.93
3064587	AD138III_FD/BM_out.42.fa	AD126III_FD/BM_out.47.fa	0.938
3154317	AD138III_FD/BM_out.42.fa	AD128I_FD/BM_out.16.fa	0.948
3419519	AD138III_FD/BM_out.42.fa	AD132III_FD/BM_out.91.fa	0.958
3505261	AD138III_FD/BM_out.42.fa	AD143II_FD/BM_out.6.fa	0.926
3594991	AD138III_FD/BM_out.42.fa	AD138III_FD/BM_out.42.fa	1
3784421	AD138III_FD/BM_out.42.fa	AD148III_FD/BM_out.7.fa	0.918
3862187	AD138III_FD/BM_out.42.fa	AD152III_FD/BM_out.138.fa	0.96
2613944	AD138III_FD/BM_out.45.fa	9A_II/BM_out.225.fa	0.704
3596986	AD138III_FD/BM_out.45.fa	AD138III_FD/BM_out.45.fa	1
3598981	AD138III_FD/BM_out.46.fa	AD138III_FD/BM_out.46.fa	1
219152	AD138III_FD/BM_out.47.fa	11A_II/BM_out.76.fa	0.766
286948	AD138III_FD/BM_out.47.fa	13A_III/BM_out.134.fa	0.742
775478	AD138III_FD/BM_out.47.fa	15A_II/BM_out.93.fa	0.774
851250	AD138III_FD/BM_out.47.fa	17A_III/BM_out.155.fa	0.74
1168296	AD138III_FD/BM_out.47.fa	2AD43II_FD/BM_out.49.fa	0.792
1341774	AD138III_FD/BM_out.47.fa	2AD48II_FD/BM_out.9.fa	0.782
1361714	AD138III_FD/BM_out.47.fa	2AD52I_FD/BM_out.30.fa	0.742
1497306	AD138III_FD/BM_out.47.fa	2AD57I_FD/BM_out.69.fa	0.734
1551144	AD138III_FD/BM_out.47.fa	2AD61I_FD/BM_out.108.fa	0.734
1828310	AD138III_FD/BM_out.47.fa	6A_II/BM_out.218.fa	0.768
2057620	AD138III_FD/BM_out.47.fa	7A_III/BM_out.187.fa	0.76
2456420	AD138III_FD/BM_out.47.fa	8A_II/BM_out.81.fa	0.728
2657814	AD138III_FD/BM_out.47.fa	9A_II/BM_out.66.fa	0.74
2841262	AD138III_FD/BM_out.47.fa	AD118III_FD/BM_out.76.fa	0.738
2909058	AD138III_FD/BM_out.47.fa	AD121II_FD/BM_out.32.fa	0.75
3140362	AD138III_FD/BM_out.47.fa	AD126III_FD/BM_out.99.fa	0.766
